,algo,mean_test_score,std_test_score,params
0,xgb,0.7690510399731458,0.008771741160178157,"{'booster': 'gbtree', 'colsample_bytree': 0.4, 'eval_metric': 'auc', 'gpu_id': 0, 'learning_rate': 1.0, 'max_depth': 3, 'min_child_weight': 4, 'n_estimators': 500, 'objective': 'binary:logistic', 'predictor': 'gpu_predictor', 'random_state': 42, 'tree_method': 'gpu_hist'}"
1,xgb,0.7695923666247316,0.008906834549539486,"{'booster': 'gbtree', 'colsample_bytree': 0.4, 'eval_metric': 'auc', 'gpu_id': 0, 'learning_rate': 1.0, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 500, 'objective': 'binary:logistic', 'predictor': 'gpu_predictor', 'random_state': 42, 'tree_method': 'gpu_hist'}"
2,xgb,0.7721008062768703,0.007729893230332282,"{'booster': 'gbtree', 'colsample_bytree': 0.4, 'eval_metric': 'auc', 'gpu_id': 0, 'learning_rate': 1.0, 'max_depth': 3, 'min_child_weight': 6, 'n_estimators': 500, 'objective': 'binary:logistic', 'predictor': 'gpu_predictor', 'random_state': 42, 'tree_method': 'gpu_hist'}"
3,xgb,0.7750816767787174,0.007177504626690521,"{'booster': 'gbtree', 'colsample_bytree': 0.4, 'eval_metric': 'auc', 'gpu_id': 0, 'learning_rate': 1.0, 'max_depth': 3, 'min_child_weight': 8, 'n_estimators': 500, 'objective': 'binary:logistic', 'predictor': 'gpu_predictor', 'random_state': 42, 'tree_method': 'gpu_hist'}"
4,xgb,0.7766831940480171,0.007221710884564414,"{'booster': 'gbtree', 'colsample_bytree': 0.4, 'eval_metric': 'auc', 'gpu_id': 0, 'learning_rate': 1.0, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 500, 'objective': 'binary:logistic', 'predictor': 'gpu_predictor', 'random_state': 42, 'tree_method': 'gpu_hist'}"
5,xgb,0.746926089068728,0.007522918718432093,"{'booster': 'gbtree', 'colsample_bytree': 0.4, 'eval_metric': 'auc', 'gpu_id': 0, 'learning_rate': 1.0, 'max_depth': 4, 'min_child_weight': 4, 'n_estimators': 500, 'objective': 'binary:logistic', 'predictor': 'gpu_predictor', 'random_state': 42, 'tree_method': 'gpu_hist'}"
6,xgb,0.7504570392361548,0.009512946255924233,"{'booster': 'gbtree', 'colsample_bytree': 0.4, 'eval_metric': 'auc', 'gpu_id': 0, 'learning_rate': 1.0, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 500, 'objective': 'binary:logistic', 'predictor': 'gpu_predictor', 'random_state': 42, 'tree_method': 'gpu_hist'}"
7,xgb,0.7532285139739998,0.008317537152401364,"{'booster': 'gbtree', 'colsample_bytree': 0.4, 'eval_metric': 'auc', 'gpu_id': 0, 'learning_rate': 1.0, 'max_depth': 4, 'min_child_weight': 6, 'n_estimators': 500, 'objective': 'binary:logistic', 'predictor': 'gpu_predictor', 'random_state': 42, 'tree_method': 'gpu_hist'}"
8,xgb,0.7562125497735587,0.009027655337300761,"{'booster': 'gbtree', 'colsample_bytree': 0.4, 'eval_metric': 'auc', 'gpu_id': 0, 'learning_rate': 1.0, 'max_depth': 4, 'min_child_weight': 8, 'n_estimators': 500, 'objective': 'binary:logistic', 'predictor': 'gpu_predictor', 'random_state': 42, 'tree_method': 'gpu_hist'}"
9,xgb,0.7583006803566565,0.008334081893085297,"{'booster': 'gbtree', 'colsample_bytree': 0.4, 'eval_metric': 'auc', 'gpu_id': 0, 'learning_rate': 1.0, 'max_depth': 4, 'min_child_weight': 10, 'n_estimators': 500, 'objective': 'binary:logistic', 'predictor': 'gpu_predictor', 'random_state': 42, 'tree_method': 'gpu_hist'}"
10,xgb,0.7326728588278665,0.0075728002658664835,"{'booster': 'gbtree', 'colsample_bytree': 0.4, 'eval_metric': 'auc', 'gpu_id': 0, 'learning_rate': 1.0, 'max_depth': 5, 'min_child_weight': 4, 'n_estimators': 500, 'objective': 'binary:logistic', 'predictor': 'gpu_predictor', 'random_state': 42, 'tree_method': 'gpu_hist'}"
11,xgb,0.7359572570862625,0.008044944204579909,"{'booster': 'gbtree', 'colsample_bytree': 0.4, 'eval_metric': 'auc', 'gpu_id': 0, 'learning_rate': 1.0, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 500, 'objective': 'binary:logistic', 'predictor': 'gpu_predictor', 'random_state': 42, 'tree_method': 'gpu_hist'}"
12,xgb,0.737615295489869,0.0081794262165416,"{'booster': 'gbtree', 'colsample_bytree': 0.4, 'eval_metric': 'auc', 'gpu_id': 0, 'learning_rate': 1.0, 'max_depth': 5, 'min_child_weight': 6, 'n_estimators': 500, 'objective': 'binary:logistic', 'predictor': 'gpu_predictor', 'random_state': 42, 'tree_method': 'gpu_hist'}"
13,xgb,0.7433257915005658,0.009339969135399652,"{'booster': 'gbtree', 'colsample_bytree': 0.4, 'eval_metric': 'auc', 'gpu_id': 0, 'learning_rate': 1.0, 'max_depth': 5, 'min_child_weight': 8, 'n_estimators': 500, 'objective': 'binary:logistic', 'predictor': 'gpu_predictor', 'random_state': 42, 'tree_method': 'gpu_hist'}"
14,xgb,0.7470976531545883,0.007977412352348168,"{'booster': 'gbtree', 'colsample_bytree': 0.4, 'eval_metric': 'auc', 'gpu_id': 0, 'learning_rate': 1.0, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 500, 'objective': 'binary:logistic', 'predictor': 'gpu_predictor', 'random_state': 42, 'tree_method': 'gpu_hist'}"
15,xgb,0.7255649445172394,0.010784499787549626,"{'booster': 'gbtree', 'colsample_bytree': 0.4, 'eval_metric': 'auc', 'gpu_id': 0, 'learning_rate': 1.0, 'max_depth': 6, 'min_child_weight': 4, 'n_estimators': 500, 'objective': 'binary:logistic', 'predictor': 'gpu_predictor', 'random_state': 42, 'tree_method': 'gpu_hist'}"
16,xgb,0.7270084626494903,0.008469721695898734,"{'booster': 'gbtree', 'colsample_bytree': 0.4, 'eval_metric': 'auc', 'gpu_id': 0, 'learning_rate': 1.0, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 500, 'objective': 'binary:logistic', 'predictor': 'gpu_predictor', 'random_state': 42, 'tree_method': 'gpu_hist'}"
17,xgb,0.7291839322959981,0.009734431544567271,"{'booster': 'gbtree', 'colsample_bytree': 0.4, 'eval_metric': 'auc', 'gpu_id': 0, 'learning_rate': 1.0, 'max_depth': 6, 'min_child_weight': 6, 'n_estimators': 500, 'objective': 'binary:logistic', 'predictor': 'gpu_predictor', 'random_state': 42, 'tree_method': 'gpu_hist'}"
18,xgb,0.7343705998321766,0.009294200804207672,"{'booster': 'gbtree', 'colsample_bytree': 0.4, 'eval_metric': 'auc', 'gpu_id': 0, 'learning_rate': 1.0, 'max_depth': 6, 'min_child_weight': 8, 'n_estimators': 500, 'objective': 'binary:logistic', 'predictor': 'gpu_predictor', 'random_state': 42, 'tree_method': 'gpu_hist'}"
19,xgb,0.7379915210258918,0.007584133658011753,"{'booster': 'gbtree', 'colsample_bytree': 0.4, 'eval_metric': 'auc', 'gpu_id': 0, 'learning_rate': 1.0, 'max_depth': 6, 'min_child_weight': 10, 'n_estimators': 500, 'objective': 'binary:logistic', 'predictor': 'gpu_predictor', 'random_state': 42, 'tree_method': 'gpu_hist'}"
